location,date,vaccine,total_vaccinations
European Union,2021-07-17,Sinovac,9
European Union,2021-07-17,Sputnik V,1819769
European Union,2021-07-18,Johnson&Johnson,10013901
European Union,2021-07-18,Moderna,39807454
European Union,2021-07-18,Oxford/AstraZeneca,63127916
European Union,2021-07-18,Pfizer/BioNTech,305372457
European Union,2021-07-18,Sinopharm/Beijing,2061676
European Union,2021-07-18,Sinovac,9
European Union,2021-07-18,Sputnik V,1819769
European Union,2021-07-19,Johnson&Johnson,10051638
European Union,2021-07-19,Moderna,39991174
European Union,2021-07-19,Oxford/AstraZeneca,63264001
European Union,2021-07-19,Pfizer/BioNTech,306790415
European Union,2021-07-19,Sinopharm/Beijing,2061676
European Union,2021-07-19,Sinovac,9
European Union,2021-07-19,Sputnik V,1819769
European Union,2021-07-20,Johnson&Johnson,10096583
European Union,2021-07-20,Moderna,40218674
European Union,2021-07-20,Oxford/AstraZeneca,63418958
European Union,2021-07-20,Pfizer/BioNTech,308480298
European Union,2021-07-20,Sinopharm/Beijing,2061677
European Union,2021-07-20,Sinovac,9
European Union,2021-07-20,Sputnik V,1819769
European Union,2021-07-21,Johnson&Johnson,10141119
European Union,2021-07-21,Moderna,40439319
European Union,2021-07-21,Oxford/AstraZeneca,63577305
European Union,2021-07-21,Pfizer/BioNTech,310309987
European Union,2021-07-21,Sinopharm/Beijing,2061677
European Union,2021-07-21,Sinovac,9
European Union,2021-07-21,Sputnik V,1819769
European Union,2021-07-22,Johnson&Johnson,10188365
European Union,2021-07-22,Moderna,40661335
European Union,2021-07-22,Oxford/AstraZeneca,63741061
European Union,2021-07-22,Pfizer/BioNTech,312037761
European Union,2021-07-22,Sinopharm/Beijing,2061677
European Union,2021-07-22,Sinovac,9
European Union,2021-07-22,Sputnik V,1819769
European Union,2021-07-23,Johnson&Johnson,10740713
European Union,2021-07-23,Moderna,41959377
European Union,2021-07-23,Oxford/AstraZeneca,64567637
European Union,2021-07-23,Pfizer/BioNTech,319601678
European Union,2021-07-23,Sinopharm/Beijing,2066567
European Union,2021-07-23,Sinovac,9
European Union,2021-07-23,Sputnik V,1823996
European Union,2021-07-24,Johnson&Johnson,10772114
European Union,2021-07-24,Moderna,42127261
European Union,2021-07-24,Oxford/AstraZeneca,64669254
European Union,2021-07-24,Pfizer/BioNTech,320613482
European Union,2021-07-24,Sinopharm/Beijing,2066567
European Union,2021-07-24,Sinovac,9
European Union,2021-07-24,Sputnik V,1823996
European Union,2021-07-25,Johnson&Johnson,10785611
European Union,2021-07-25,Moderna,42217872
European Union,2021-07-25,Oxford/AstraZeneca,64731722
European Union,2021-07-25,Pfizer/BioNTech,321172426
European Union,2021-07-25,Sinopharm/Beijing,2066567
European Union,2021-07-25,Sinovac,9
European Union,2021-07-25,Sputnik V,1823996
European Union,2021-07-26,Johnson&Johnson,10821362
European Union,2021-07-26,Moderna,42397153
European Union,2021-07-26,Oxford/AstraZeneca,64845328
European Union,2021-07-26,Pfizer/BioNTech,322509407
European Union,2021-07-26,Sinopharm/Beijing,2066567
European Union,2021-07-26,Sinovac,9
European Union,2021-07-26,Sputnik V,1823996
European Union,2021-07-27,Johnson&Johnson,10865275
European Union,2021-07-27,Moderna,42623162
European Union,2021-07-27,Oxford/AstraZeneca,64967511
European Union,2021-07-27,Pfizer/BioNTech,324118751
European Union,2021-07-27,Sinopharm/Beijing,2066567
European Union,2021-07-27,Sinovac,9
European Union,2021-07-27,Sputnik V,1823996
European Union,2021-07-28,Johnson&Johnson,10909467
European Union,2021-07-28,Moderna,42859741
European Union,2021-07-28,Oxford/AstraZeneca,65087580
European Union,2021-07-28,Pfizer/BioNTech,325785520
European Union,2021-07-28,Sinopharm/Beijing,2066567
European Union,2021-07-28,Sinovac,9
European Union,2021-07-28,Sputnik V,1823996
European Union,2021-07-29,Johnson&Johnson,10954096
European Union,2021-07-29,Moderna,43112138
European Union,2021-07-29,Oxford/AstraZeneca,65197455
European Union,2021-07-29,Pfizer/BioNTech,327344631
European Union,2021-07-29,Sinopharm/Beijing,2066567
European Union,2021-07-29,Sinovac,9
European Union,2021-07-29,Sputnik V,1823996
European Union,2021-07-30,Johnson&Johnson,11366175
European Union,2021-07-30,Moderna,44254136
European Union,2021-07-30,Oxford/AstraZeneca,65769666
European Union,2021-07-30,Pfizer/BioNTech,334026719
European Union,2021-07-30,Sinopharm/Beijing,2070399
European Union,2021-07-30,Sinovac,9
European Union,2021-07-30,Sputnik V,1829150
European Union,2021-07-31,Johnson&Johnson,11395504
European Union,2021-07-31,Moderna,44429638
European Union,2021-07-31,Oxford/AstraZeneca,65827441
European Union,2021-07-31,Pfizer/BioNTech,334903972
European Union,2021-07-31,Sinopharm/Beijing,2070399
European Union,2021-07-31,Sinovac,9
European Union,2021-07-31,Sputnik V,1829150
European Union,2021-08-01,Johnson&Johnson,11408510
European Union,2021-08-01,Moderna,44533343
European Union,2021-08-01,Oxford/AstraZeneca,65865968
European Union,2021-08-01,Pfizer/BioNTech,335353411
European Union,2021-08-01,Sinopharm/Beijing,2070399
European Union,2021-08-01,Sinovac,9
European Union,2021-08-01,Sputnik V,1829150
European Union,2021-08-02,Johnson&Johnson,11439991
European Union,2021-08-02,Moderna,44709424
European Union,2021-08-02,Oxford/AstraZeneca,65929717
European Union,2021-08-02,Pfizer/BioNTech,336498800
European Union,2021-08-02,Sinopharm/Beijing,2070399
European Union,2021-08-02,Sinovac,9
European Union,2021-08-02,Sputnik V,1829150
European Union,2021-08-03,Johnson&Johnson,11478828
European Union,2021-08-03,Moderna,44920217
European Union,2021-08-03,Oxford/AstraZeneca,65988919
European Union,2021-08-03,Pfizer/BioNTech,337837852
European Union,2021-08-03,Sinopharm/Beijing,2070399
European Union,2021-08-03,Sinovac,9
European Union,2021-08-03,Sputnik V,1829150
European Union,2021-08-04,Johnson&Johnson,11515144
European Union,2021-08-04,Moderna,45121646
European Union,2021-08-04,Oxford/AstraZeneca,66047348
European Union,2021-08-04,Pfizer/BioNTech,339259984
European Union,2021-08-04,Sinopharm/Beijing,2070400
European Union,2021-08-04,Sinovac,9
European Union,2021-08-04,Sputnik V,1829150
European Union,2021-08-05,Johnson&Johnson,11553327
European Union,2021-08-05,Moderna,45336523
European Union,2021-08-05,Oxford/AstraZeneca,66094530
European Union,2021-08-05,Pfizer/BioNTech,340608898
European Union,2021-08-05,Sinopharm/Beijing,2070400
European Union,2021-08-05,Sinovac,9
European Union,2021-08-05,Sputnik V,1829150
European Union,2021-08-06,Johnson&Johnson,11963204
European Union,2021-08-06,Moderna,46384061
European Union,2021-08-06,Oxford/AstraZeneca,66340537
European Union,2021-08-06,Pfizer/BioNTech,346594748
European Union,2021-08-06,Sinopharm/Beijing,2074957
European Union,2021-08-06,Sinovac,9
European Union,2021-08-06,Sputnik V,1831391
European Union,2021-08-07,Johnson&Johnson,11990276
European Union,2021-08-07,Moderna,46528170
European Union,2021-08-07,Oxford/AstraZeneca,66370988
European Union,2021-08-07,Pfizer/BioNTech,347350844
European Union,2021-08-07,Sinopharm/Beijing,2074957
European Union,2021-08-07,Sinovac,9
European Union,2021-08-07,Sputnik V,1831391
European Union,2021-08-08,Johnson&Johnson,12000518
European Union,2021-08-08,Moderna,46616332
European Union,2021-08-08,Oxford/AstraZeneca,66389385
European Union,2021-08-08,Pfizer/BioNTech,347772965
European Union,2021-08-08,Sinopharm/Beijing,2074957
European Union,2021-08-08,Sinovac,9
European Union,2021-08-08,Sputnik V,1831391
European Union,2021-08-09,Johnson&Johnson,12023664
European Union,2021-08-09,Moderna,46796697
European Union,2021-08-09,Oxford/AstraZeneca,66420287
European Union,2021-08-09,Pfizer/BioNTech,348826071
European Union,2021-08-09,Sinopharm/Beijing,2074957
European Union,2021-08-09,Sinovac,9
European Union,2021-08-09,Sputnik V,1831391
European Union,2021-08-10,Johnson&Johnson,12050982
European Union,2021-08-10,Moderna,47004949
European Union,2021-08-10,Oxford/AstraZeneca,66454153
European Union,2021-08-10,Pfizer/BioNTech,350013091
European Union,2021-08-10,Sinopharm/Beijing,2074957
European Union,2021-08-10,Sinovac,9
European Union,2021-08-10,Sputnik V,1831391
European Union,2021-08-11,Johnson&Johnson,12087590
European Union,2021-08-11,Moderna,47191450
European Union,2021-08-11,Oxford/AstraZeneca,66487206
European Union,2021-08-11,Pfizer/BioNTech,351272540
European Union,2021-08-11,Sinopharm/Beijing,2074957
European Union,2021-08-11,Sinovac,9
European Union,2021-08-11,Sputnik V,1831391
European Union,2021-08-12,Johnson&Johnson,12127262
European Union,2021-08-12,Moderna,47372813
European Union,2021-08-12,Oxford/AstraZeneca,66513306
European Union,2021-08-12,Pfizer/BioNTech,352452932
European Union,2021-08-12,Sinopharm/Beijing,2074957
European Union,2021-08-12,Sinovac,9
European Union,2021-08-12,Sputnik V,1831391
European Union,2021-08-13,Johnson&Johnson,12534901
European Union,2021-08-13,Moderna,48481109
European Union,2021-08-13,Oxford/AstraZeneca,66715062
European Union,2021-08-13,Pfizer/BioNTech,357402576
European Union,2021-08-13,Sinopharm/Beijing,2080883
European Union,2021-08-13,Sinovac,9
European Union,2021-08-13,Sputnik V,1833969
European Union,2021-08-14,Johnson&Johnson,12560140
European Union,2021-08-14,Moderna,48586495
European Union,2021-08-14,Oxford/AstraZeneca,66722901
European Union,2021-08-14,Pfizer/BioNTech,357957921
European Union,2021-08-14,Sinopharm/Beijing,2080883
European Union,2021-08-14,Sinovac,9
European Union,2021-08-14,Sputnik V,1833969
European Union,2021-08-15,Johnson&Johnson,12571605
European Union,2021-08-15,Moderna,48625344
European Union,2021-08-15,Oxford/AstraZeneca,66726159
European Union,2021-08-15,Pfizer/BioNTech,358183062
European Union,2021-08-15,Sinopharm/Beijing,2080883
European Union,2021-08-15,Sinovac,9
European Union,2021-08-15,Sputnik V,1833969
European Union,2021-08-16,Johnson&Johnson,12598658
European Union,2021-08-16,Moderna,48760035
European Union,2021-08-16,Oxford/AstraZeneca,66741194
European Union,2021-08-16,Pfizer/BioNTech,359070170
European Union,2021-08-16,Sinopharm/Beijing,2080883
European Union,2021-08-16,Sinovac,9
European Union,2021-08-16,Sputnik V,1833969
European Union,2021-08-17,Johnson&Johnson,12631439
European Union,2021-08-17,Moderna,48927797
European Union,2021-08-17,Oxford/AstraZeneca,66764670
European Union,2021-08-17,Pfizer/BioNTech,360066067
European Union,2021-08-17,Sinopharm/Beijing,2080883
European Union,2021-08-17,Sinovac,9
European Union,2021-08-17,Sputnik V,1833969
European Union,2021-08-18,Johnson&Johnson,12668076
European Union,2021-08-18,Moderna,49082877
European Union,2021-08-18,Oxford/AstraZeneca,66785589
European Union,2021-08-18,Pfizer/BioNTech,361127556
European Union,2021-08-18,Sinopharm/Beijing,2080883
European Union,2021-08-18,Sinovac,9
European Union,2021-08-18,Sputnik V,1833969
European Union,2021-08-19,Johnson&Johnson,12704335
European Union,2021-08-19,Moderna,49249986
European Union,2021-08-19,Oxford/AstraZeneca,66804965
European Union,2021-08-19,Pfizer/BioNTech,362063744
European Union,2021-08-19,Sinopharm/Beijing,2080883
European Union,2021-08-19,Sinovac,9
European Union,2021-08-19,Sputnik V,1833969
European Union,2021-08-20,Johnson&Johnson,13038022
European Union,2021-08-20,Moderna,50215116
European Union,2021-08-20,Oxford/AstraZeneca,66869971
European Union,2021-08-20,Pfizer/BioNTech,366058096
European Union,2021-08-20,Sinopharm/Beijing,2085906
European Union,2021-08-20,Sinovac,9
European Union,2021-08-20,Sputnik V,1836179
European Union,2021-08-21,Johnson&Johnson,13060542
European Union,2021-08-21,Moderna,50322758
European Union,2021-08-21,Oxford/AstraZeneca,66879632
European Union,2021-08-21,Pfizer/BioNTech,366601272
European Union,2021-08-21,Sinopharm/Beijing,2085906
European Union,2021-08-21,Sinovac,9
European Union,2021-08-21,Sputnik V,1836179
European Union,2021-08-22,Johnson&Johnson,13071252
European Union,2021-08-22,Moderna,50375416
European Union,2021-08-22,Oxford/AstraZeneca,66886868
European Union,2021-08-22,Pfizer/BioNTech,366877509
European Union,2021-08-22,Sinopharm/Beijing,2085906
European Union,2021-08-22,Sinovac,9
European Union,2021-08-22,Sputnik V,1836179
European Union,2021-08-23,Johnson&Johnson,13099460
European Union,2021-08-23,Moderna,50539370
European Union,2021-08-23,Oxford/AstraZeneca,66903277
European Union,2021-08-23,Pfizer/BioNTech,367774861
European Union,2021-08-23,Sinopharm/Beijing,2085906
European Union,2021-08-23,Sinovac,9
European Union,2021-08-23,Sputnik V,1836179
European Union,2021-08-24,Johnson&Johnson,13131234
European Union,2021-08-24,Moderna,50721501
European Union,2021-08-24,Oxford/AstraZeneca,66915231
European Union,2021-08-24,Pfizer/BioNTech,368728085
European Union,2021-08-24,Sinopharm/Beijing,2085907
European Union,2021-08-24,Sinovac,9
European Union,2021-08-24,Sputnik V,1836179
European Union,2021-08-25,Johnson&Johnson,13164891
European Union,2021-08-25,Moderna,50885641
European Union,2021-08-25,Oxford/AstraZeneca,66925966
European Union,2021-08-25,Pfizer/BioNTech,369714325
European Union,2021-08-25,Sinopharm/Beijing,2085907
European Union,2021-08-25,Sinovac,9
European Union,2021-08-25,Sputnik V,1836179
European Union,2021-08-26,Johnson&Johnson,13198079
European Union,2021-08-26,Moderna,51059582
European Union,2021-08-26,Oxford/AstraZeneca,66935666
European Union,2021-08-26,Pfizer/BioNTech,370617813
European Union,2021-08-26,Sinopharm/Beijing,2085907
European Union,2021-08-26,Sinovac,9
European Union,2021-08-26,Sputnik V,1836179
European Union,2021-08-27,Johnson&Johnson,13450577
European Union,2021-08-27,Moderna,51917992
European Union,2021-08-27,Oxford/AstraZeneca,66979853
European Union,2021-08-27,Pfizer/BioNTech,374062683
European Union,2021-08-27,Sinopharm/Beijing,2093457
European Union,2021-08-27,Sinovac,9
European Union,2021-08-27,Sputnik V,1837863
European Union,2021-08-28,Johnson&Johnson,13472541
European Union,2021-08-28,Moderna,52041714
European Union,2021-08-28,Oxford/AstraZeneca,66982929
European Union,2021-08-28,Pfizer/BioNTech,374640549
European Union,2021-08-28,Sinopharm/Beijing,2093457
European Union,2021-08-28,Sinovac,9
European Union,2021-08-28,Sputnik V,1837863
European Union,2021-08-29,Johnson&Johnson,13483010
European Union,2021-08-29,Moderna,52095369
European Union,2021-08-29,Oxford/AstraZeneca,66984728
European Union,2021-08-29,Pfizer/BioNTech,374946697
European Union,2021-08-29,Sinopharm/Beijing,2093457
European Union,2021-08-29,Sinovac,9
European Union,2021-08-29,Sputnik V,1837863
European Union,2021-08-30,Johnson&Johnson,13506827
European Union,2021-08-30,Moderna,52255244
European Union,2021-08-30,Oxford/AstraZeneca,66990792
European Union,2021-08-30,Pfizer/BioNTech,375790054
European Union,2021-08-30,Sinopharm/Beijing,2093457
European Union,2021-08-30,Sinovac,9
European Union,2021-08-30,Sputnik V,1837863
European Union,2021-08-31,Johnson&Johnson,13533345
European Union,2021-08-31,Moderna,52438746
European Union,2021-08-31,Oxford/AstraZeneca,66996526
European Union,2021-08-31,Pfizer/BioNTech,376656371
European Union,2021-08-31,Sinopharm/Beijing,2093457
European Union,2021-08-31,Sinovac,9
European Union,2021-08-31,Sputnik V,1837863
European Union,2021-09-01,Johnson&Johnson,13558587
European Union,2021-09-01,Moderna,52607156
European Union,2021-09-01,Oxford/AstraZeneca,67002798
European Union,2021-09-01,Pfizer/BioNTech,377538961
European Union,2021-09-01,Sinopharm/Beijing,2093457
European Union,2021-09-01,Sinovac,9
European Union,2021-09-01,Sputnik V,1837863
European Union,2021-09-02,Johnson&Johnson,13584647
European Union,2021-09-02,Moderna,52778896
European Union,2021-09-02,Oxford/AstraZeneca,67007691
European Union,2021-09-02,Pfizer/BioNTech,378308039
European Union,2021-09-02,Sinopharm/Beijing,2093457
European Union,2021-09-02,Sinovac,9
European Union,2021-09-02,Sputnik V,1837863
European Union,2021-09-03,Johnson&Johnson,13765865
European Union,2021-09-03,Moderna,53517699
European Union,2021-09-03,Oxford/AstraZeneca,67038542
European Union,2021-09-03,Pfizer/BioNTech,381278525
European Union,2021-09-03,Sinopharm/Beijing,2100764
European Union,2021-09-03,Sinovac,9
European Union,2021-09-03,Sputnik V,1839336
European Union,2021-09-04,Johnson&Johnson,13781232
European Union,2021-09-04,Moderna,53636766
European Union,2021-09-04,Oxford/AstraZeneca,67040478
European Union,2021-09-04,Pfizer/BioNTech,381804856
European Union,2021-09-04,Sinopharm/Beijing,2100764
European Union,2021-09-04,Sinovac,9
European Union,2021-09-04,Sputnik V,1839336
European Union,2021-09-05,Johnson&Johnson,13789372
European Union,2021-09-05,Moderna,53697892
European Union,2021-09-05,Oxford/AstraZeneca,67041331
European Union,2021-09-05,Pfizer/BioNTech,382022198
